Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Heston classique,3.0,0.008213552361396304,1.0233333333333334,3937.522946229548,4029.398481641571,0.03651353816886379,0.9997001391096165,0.24645837752021138
Heston classique,3.0,0.008213552361396304,1.025,3937.522946229548,4035.961019885286,0.03651353816886379,0.9997001391096165,0.24743677593231822
Heston classique,3.0,0.008213552361396304,1.0266666666666666,3937.522946229548,4042.523558129002,0.03651353816886379,0.9997001391096165,0.248543385315576
Heston classique,3.0,0.008213552361396304,1.0283333333333333,3937.522946229548,4049.086096372718,0.03651353816886379,0.9997001391096165,0.24976010040737726
Heston classique,3.0,0.008213552361396304,1.03,3937.522946229548,4055.6486346164343,0.03651353816886379,0.9997001391096165,0.2510706798290873
Heston classique,3.0,0.008213552361396304,1.0316666666666667,3937.522946229548,4062.2111728601503,0.03651353816886379,0.9997001391096165,0.25246073706663646
Heston classique,3.0,0.008213552361396304,1.0333333333333334,3937.522946229548,4068.7737111038664,0.03651353816886379,0.9997001391096165,0.25391771378965955
Heston classique,3.0,0.008213552361396304,1.0350000000000001,3937.522946229548,4075.3362493475825,0.03651353816886379,0.9997001391096165,0.2554308045904571
Heston classique,3.0,0.008213552361396304,1.0366666666666666,3937.522946229548,4081.8987875912976,0.03651353816886379,0.9997001391096165,0.2569907993133661
Heston classique,3.0,0.008213552361396304,1.0383333333333333,3937.522946229548,4088.4613258350137,0.03651353816886379,0.9997001391096165,0.25858984261360285
Heston classique,3.0,0.008213552361396304,1.04,3937.522946229548,4095.0238640787297,0.03651353816886379,0.9997001391096165,0.2602211539458575
Heston classique,3.0,0.008213552361396304,1.0416666666666667,3937.522946229548,4101.586402322446,0.03651353816886379,0.9997001391096165,0.2618787803750412
Heston classique,3.0,0.008213552361396304,1.0433333333333334,3937.522946229548,4108.148940566162,0.03651353816886379,0.9997001391096165,0.26355744627093186
Heston classique,3.0,0.008213552361396304,1.045,3937.522946229548,4114.711478809877,0.03651353816886379,0.9997001391096165,0.2652525189308694
Heston classique,3.0,0.008213552361396304,1.0466666666666666,3937.522946229548,4121.2740170535935,0.03651353816886379,0.9997001391096165,0.2669600503651118
Heston classique,3.0,0.008213552361396304,1.0483333333333333,3937.522946229548,4127.836555297309,0.03651353816886379,0.9997001391096165,0.26867681296779566
Heston classique,3.0,0.008213552361396304,1.05,3937.522946229548,4134.399093541026,0.03651353816886379,0.9997001391096165,0.2704002504265231
Heston classique,7.0,0.019164955509924708,0.95,3938.608044430406,3741.6776422088856,0.036541941945302046,0.9992999204784726,0.3235185606504176
Heston classique,7.0,0.019164955509924708,0.9516666666666667,3938.608044430406,3748.241988949603,0.036541941945302046,0.9992999204784726,0.32067045344538214
Heston classique,7.0,0.019164955509924708,0.9533333333333333,3938.608044430406,3754.8063356903203,0.036541941945302046,0.9992999204784726,0.3178075303404102
Heston classique,7.0,0.019164955509924708,0.955,3938.608044430406,3761.3706824310375,0.036541941945302046,0.9992999204784726,0.31493045288238314
Heston classique,7.0,0.019164955509924708,0.9566666666666667,3938.608044430406,3767.935029171755,0.036541941945302046,0.9992999204784726,0.31204002964286837
Heston classique,7.0,0.019164955509924708,0.9583333333333333,3938.608044430406,3774.4993759124723,0.036541941945302046,0.9992999204784726,0.3091371758127364
Heston classique,7.0,0.019164955509924708,0.96,3938.608044430406,3781.06372265319,0.036541941945302046,0.9992999204784726,0.30622287881866667
Heston classique,7.0,0.019164955509924708,0.9616666666666667,3938.608044430406,3787.6280693939075,0.036541941945302046,0.9992999204784726,0.30329818271608383
Heston classique,7.0,0.019164955509924708,0.9633333333333333,3938.608044430406,3794.192416134624,0.036541941945302046,0.9992999204784726,0.3003641997318196
Heston classique,7.0,0.019164955509924708,0.965,3938.608044430406,3800.756762875342,0.036541941945302046,0.9992999204784726,0.29742215054753857
