Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Rough Heston,1.0,0.0027378507871321013,0.95,3936.9814263393455,3740.132355022378,0.036499208078335656,0.9999000756072077,0.4175791291422046
Rough Heston,1.0,0.0027378507871321013,0.9516666666666667,3936.9814263393455,3746.693990732944,0.036499208078335656,0.9999000756072077,0.41294380728947
Rough Heston,1.0,0.0027378507871321013,0.9533333333333333,3936.9814263393455,3753.255626443509,0.036499208078335656,0.9999000756072077,0.4082661796739474
Rough Heston,1.0,0.0027378507871321013,0.955,3936.9814263393455,3759.817262154075,0.036499208078335656,0.9999000756072077,0.4035452463825106
Rough Heston,1.0,0.0027378507871321013,0.9566666666666667,3936.9814263393455,3766.3788978646403,0.036499208078335656,0.9999000756072077,0.3987800473096449
Rough Heston,1.0,0.0027378507871321013,0.9583333333333333,3936.9814263393455,3772.940533575206,0.036499208078335656,0.9999000756072077,0.3939697661427142
Rough Heston,1.0,0.0027378507871321013,0.96,3936.9814263393455,3779.5021692857717,0.036499208078335656,0.9999000756072077,0.38911365716152363
Rough Heston,1.0,0.0027378507871321013,0.9616666666666667,3936.9814263393455,3786.0638049963372,0.036499208078335656,0.9999000756072077,0.3842109779466356
Rough Heston,1.0,0.0027378507871321013,0.9633333333333333,3936.9814263393455,3792.6254407069027,0.036499208078335656,0.9999000756072077,0.3792610763270613
Rough Heston,1.0,0.0027378507871321013,0.965,3936.9814263393455,3799.1870764174682,0.036499208078335656,0.9999000756072077,0.3742635147313114
Rough Heston,1.0,0.0027378507871321013,0.9666666666666667,3936.9814263393455,3805.748712128034,0.036499208078335656,0.9999000756072077,0.3692180869187022
Rough Heston,1.0,0.0027378507871321013,0.9683333333333333,3936.9814263393455,3812.3103478385992,0.036499208078335656,0.9999000756072077,0.3641247968068356
Rough Heston,1.0,0.0027378507871321013,0.97,3936.9814263393455,3818.871983549165,0.036499208078335656,0.9999000756072077,0.3589839396919473
Rough Heston,1.0,0.0027378507871321013,0.9716666666666667,3936.9814263393455,3825.4336192597307,0.036499208078335656,0.9999000756072077,0.3537962634314983
Rough Heston,1.0,0.0027378507871321013,0.9733333333333333,3936.9814263393455,3831.995254970296,0.036499208078335656,0.9999000756072077,0.34856309379658185
Rough Heston,1.0,0.0027378507871321013,0.975,3936.9814263393455,3838.5568906808617,0.036499208078335656,0.9999000756072077,0.34328642335578863
Rough Heston,1.0,0.0027378507871321013,0.9766666666666667,3936.9814263393455,3845.1185263914276,0.036499208078335656,0.9999000756072077,0.3379690744747054
Rough Heston,1.0,0.0027378507871321013,0.9783333333333333,3936.9814263393455,3851.6801621019927,0.036499208078335656,0.9999000756072077,0.3326149760705277
Rough Heston,1.0,0.0027378507871321013,0.98,3936.9814263393455,3858.2417978125586,0.036499208078335656,0.9999000756072077,0.3272294844197195
Rough Heston,1.0,0.0027378507871321013,0.9816666666666667,3936.9814263393455,3864.803433523124,0.036499208078335656,0.9999000756072077,0.3218197161078885
Rough Heston,1.0,0.0027378507871321013,0.9833333333333333,3936.9814263393455,3871.3650692336896,0.036499208078335656,0.9999000756072077,0.316394968376273
Rough Heston,1.0,0.0027378507871321013,0.985,3936.9814263393455,3877.926704944255,0.036499208078335656,0.9999000756072077,0.3109673018376561
Rough Heston,1.0,0.0027378507871321013,0.9866666666666667,3936.9814263393455,3884.488340654821,0.036499208078335656,0.9999000756072077,0.3055522625190031
Rough Heston,1.0,0.0027378507871321013,0.9883333333333333,3936.9814263393455,3891.049976365386,0.036499208078335656,0.9999000756072077,0.30016968942533595
Rough Heston,1.0,0.0027378507871321013,0.99,3936.9814263393455,3897.611612075952,0.036499208078335656,0.9999000756072077,0.2948446210454638
Rough Heston,1.0,0.0027378507871321013,0.9916666666666667,3936.9814263393455,3904.1732477865175,0.036499208078335656,0.9999000756072077,0.2896083267897766
Rough Heston,1.0,0.0027378507871321013,0.9933333333333333,3936.9814263393455,3910.734883497083,0.036499208078335656,0.9999000756072077,0.284499371200468
Rough Heston,1.0,0.0027378507871321013,0.995,3936.9814263393455,3917.2965192076485,0.036499208078335656,0.9999000756072077,0.27956446894807063
Rough Heston,1.0,0.0027378507871321013,0.9966666666666667,3936.9814263393455,3923.8581549182145,0.036499208078335656,0.9999000756072077,0.27485881175489507
Rough Heston,1.0,0.0027378507871321013,0.9983333333333333,3936.9814263393455,3930.4197906287795,0.036499208078335656,0.9999000756072077,0.2704454865155463
Rough Heston,1.0,0.0027378507871321013,1.0,3936.9814263393455,3936.9814263393455,0.036499208078335656,0.9999000756072077,0.26639349053781264
Rough Heston,1.0,0.0027378507871321013,1.0016666666666667,3936.9814263393455,3943.5430620499114,0.036499208078335656,0.9999000756072077,0.2627738384631623
Rough Heston,1.0,0.0027378507871321013,1.0033333333333334,3936.9814263393455,3950.104697760477,0.036499208078335656,0.9999000756072077,0.25965363292793486
Rough Heston,1.0,0.0027378507871321013,1.005,3936.9814263393455,3956.666333471042,0.036499208078335656,0.9999000756072077,0.2570887890806583
Rough Heston,1.0,0.0027378507871321013,1.0066666666666666,3936.9814263393455,3963.2279691816075,0.036499208078335656,0.9999000756072077,0.2551169832962954
Rough Heston,1.0,0.0027378507871321013,1.0083333333333333,3936.9814263393455,3969.7896048921734,0.036499208078335656,0.9999000756072077,0.25375276502549204
Rough Heston,1.0,0.0027378507871321013,1.01,3936.9814263393455,3976.351240602739,0.036499208078335656,0.9999000756072077,0.2529862968990893
Rough Heston,1.0,0.0027378507871321013,1.0116666666666667,3936.9814263393455,3982.912876313305,0.036499208078335656,0.9999000756072077,0.2527860220487266
Rough Heston,1.0,0.0027378507871321013,1.0133333333333334,3936.9814263393455,3989.4745120238704,0.036499208078335656,0.9999000756072077,0.2531042535025978
Rough Heston,1.0,0.0027378507871321013,1.0150000000000001,3936.9814263393455,3996.0361477344363,0.036499208078335656,0.9999000756072077,0.25388388960821306
Rough Heston,1.0,0.0027378507871321013,1.0166666666666666,3936.9814263393455,4002.597783445001,0.036499208078335656,0.9999000756072077,0.2550645429856914
Rough Heston,1.0,0.0027378507871321013,1.0183333333333333,3936.9814263393455,4009.159419155567,0.036499208078335656,0.9999000756072077,0.25658713480024364
Rough Heston,1.0,0.0027378507871321013,1.02,3936.9814263393455,4015.7210548661324,0.036499208078335656,0.9999000756072077,0.25839684149838327
Rough Heston,1.0,0.0027378507871321013,1.0216666666666667,3936.9814263393455,4022.2826905766983,0.036499208078335656,0.9999000756072077,0.260444691838936
Rough Heston,1.0,0.0027378507871321013,1.0233333333333334,3936.9814263393455,4028.844326287264,0.036499208078335656,0.9999000756072077,0.2626881209169771
Rough Heston,1.0,0.0027378507871321013,1.025,3936.9814263393455,4035.405961997829,0.036499208078335656,0.9999000756072077,0.2650907599235834
Rough Heston,1.0,0.0027378507871321013,1.0266666666666666,3936.9814263393455,4041.9675977083944,0.036499208078335656,0.9999000756072077,0.26762182847888044
Rough Heston,1.0,0.0027378507871321013,1.0283333333333333,3936.9814263393455,4048.5292334189603,0.036499208078335656,0.9999000756072077,0.2702554916261543
Rough Heston,1.0,0.0027378507871321013,1.03,3936.9814263393455,4055.090869129526,0.036499208078335656,0.9999000756072077,0.2729702893235581
Rough Heston,1.0,0.0027378507871321013,1.0316666666666667,3936.9814263393455,4061.6525048400918,0.036499208078335656,0.9999000756072077,0.2757485003694909
Rough Heston,1.0,0.0027378507871321013,1.0333333333333334,3936.9814263393455,4068.2141405506572,0.036499208078335656,0.9999000756072077,0.27857539915347646
Rough Heston,1.0,0.0027378507871321013,1.0350000000000001,3936.9814263393455,4074.775776261223,0.036499208078335656,0.9999000756072077,0.2814386443812526
Rough Heston,1.0,0.0027378507871321013,1.0366666666666666,3936.9814263393455,4081.337411971788,0.036499208078335656,0.9999000756072077,0.2843280016750301
Rough Heston,1.0,0.0027378507871321013,1.0383333333333333,3936.9814263393455,4087.8990476823537,0.036499208078335656,0.9999000756072077,0.2872351887100186
Rough Heston,1.0,0.0027378507871321013,1.04,3936.9814263393455,4094.4606833929192,0.036499208078335656,0.9999000756072077,0.29015346673136966
