Calendar_days,N_effective_maturities,N,RMSE_RH,RMSE_Heston,MAE_RH,MAE_Heston,Bias_RH,Bias_Heston,Max_error_RH,Max_error_Heston,Gain_RMSE_RH_pct,Gain_MAE_RH_pct,Winner_RMSE
1,1,23,0.018597082373665502,0.013437008849031064,0.016673636163340177,0.01313570974931529,-0.005523634819326498,-0.0005364372271051012,0.026617792861205636,0.018066111037196186,-38.40195078093238,-26.93365247514932,Heston classique
3,2,25,0.01953715989249307,0.022293628858810116,0.014730158342773,0.016141315051732736,-0.011816572900647632,-0.013204806932563302,0.05540447435889617,0.0687883364673994,12.36437990321943,8.742513880913636,Rough Heston
7,1,25,0.025548177856139803,0.025021687141464598,0.023770753851113918,0.020948444441804187,0.023770753851113918,0.020948444441804187,0.03899926815877658,0.04423285420848888,-2.1041375495528967,-13.472644315668619,Heston classique
15,1,25,0.00799073825918014,0.010493293691870891,0.00612273342019405,0.009073933714327978,0.0014822790880230962,-0.001629108524410733,0.023368977315356504,0.02300453746523362,23.84909358469086,32.523934900184535,Rough Heston
31,1,25,0.014419004046555346,0.012083641520173636,0.012569713555667338,0.009884877625827517,-0.006788631307280376,-0.003256113390421893,0.03303598553959802,0.027533061146063798,-19.326645221002483,-27.161043681762923,Heston classique
