T,Effective_days,Calendar_days,Root,N_total,N_local,K_over_F0_min_local,K_over_F0_max_local,Brackets_ATM,Skew_Market,Skew_Rough_Heston,Skew_Heston,IV_ATM_Market,IV_ATM_Rough_Heston,IV_ATM_Heston,R2_local_Market,R2_local_Rough_Heston,R2_local_Heston
0.0027378507871321,0.9999999999999996,1,SPXW,23,7,0.9956866887342328,1.0033067399235254,True,2.784770036303836,-2.3554801646620973,-1.7408030529771652,0.27910773110914605,0.2668580737807769,0.2745344988384518,0.5359784283694422,0.9953983580524349,0.9982087835989608
0.007472051106548,2.729166666666657,3,SPX,5,5,0.9765204421633366,1.0171558831896392,True,-0.9809490562387672,-1.5188014577944122,-1.518336403210629,0.26366835370914965,0.2644035421498033,0.26514402866222603,0.9007669468550734,0.9501735130080996,0.9510347867607001
0.0082135523613963,2.9999999999999987,3,SPXW,20,7,0.9841212490483596,1.0145972619221153,True,-0.626691925811293,-1.3907115300950952,-1.4435089678749164,0.28150907948198833,0.26055978284896353,0.2605854660796841,0.8747416098427534,0.9616308466135632,0.9584952563836576
0.0191649555099247,6.9999999999999964,7,SPXW,25,7,0.9889280568316332,1.0143177373664631,True,-0.5816361023428706,-0.9487535345647877,-1.0764258886994211,0.23392849892465675,0.2489945822374113,0.24180438736166499,0.9458180325452217,0.9793857348986921,0.966366495902758
0.0410677618069815,14.999999999999991,15,SPXW,25,7,0.9845750763183512,1.015025851874589,True,-0.7702014300459676,-0.7175395711815684,-0.8009577637593818,0.2443942430734759,0.23823414981154695,0.2314173875851966,0.9994198185461779,0.9878819456114937,0.983329746770347
0.0848733744010951,30.999999999999986,31,SPXW,25,7,0.9746084470690825,1.0215011811933423,True,-0.7296990502239287,-0.5197933612412425,-0.5265210517579172,0.24032574962803874,0.22658255039276667,0.22986845375841608,0.9954400325073002,0.9860467869477277,0.9876843444653641
