Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Rough Heston,31.0,0.08487337440109514,0.9616666666666667,3945.174096903203,3793.94242318858,0.03670531362949347,0.996889543697636,0.2777187103926148
Rough Heston,31.0,0.08487337440109514,0.9633333333333333,3945.174096903203,3800.517713350085,0.03670531362949347,0.996889543697636,0.27633209305161477
Rough Heston,31.0,0.08487337440109514,0.965,3945.174096903203,3807.0930035115907,0.03670531362949347,0.996889543697636,0.27494393928483357
Rough Heston,31.0,0.08487337440109514,0.9666666666666667,3945.174096903203,3813.6682936730963,0.03670531362949347,0.996889543697636,0.27355438868097137
Rough Heston,31.0,0.08487337440109514,0.9683333333333333,3945.174096903203,3820.2435838346014,0.03670531362949347,0.996889543697636,0.27216359405176593
Rough Heston,31.0,0.08487337440109514,0.97,3945.174096903203,3826.818873996107,0.03670531362949347,0.996889543697636,0.2707717222650404
Rough Heston,31.0,0.08487337440109514,0.9716666666666667,3945.174096903203,3833.3941641576125,0.03670531362949347,0.996889543697636,0.26937895472276197
Rough Heston,31.0,0.08487337440109514,0.9733333333333333,3945.174096903203,3839.969454319117,0.03670531362949347,0.996889543697636,0.26798548782835824
Rough Heston,31.0,0.08487337440109514,0.975,3945.174096903203,3846.5447444806227,0.03670531362949347,0.996889543697636,0.2665915333747184
Rough Heston,31.0,0.08487337440109514,0.9766666666666667,3945.174096903203,3853.1200346421283,0.03670531362949347,0.996889543697636,0.2651973188778497
Rough Heston,31.0,0.08487337440109514,0.9783333333333333,3945.174096903203,3859.6953248036334,0.03670531362949347,0.996889543697636,0.2638030878977732
Rough Heston,31.0,0.08487337440109514,0.98,3945.174096903203,3866.270614965139,0.03670531362949347,0.996889543697636,0.2624091002775323
Rough Heston,31.0,0.08487337440109514,0.9816666666666667,3945.174096903203,3872.8459051266445,0.03670531362949347,0.996889543697636,0.26101563261407174
Rough Heston,31.0,0.08487337440109514,0.9833333333333333,3945.174096903203,3879.4211952881496,0.03670531362949347,0.996889543697636,0.2596229785404276
Rough Heston,31.0,0.08487337440109514,0.985,3945.174096903203,3885.9964854496548,0.03670531362949347,0.996889543697636,0.2582314492623723
Rough Heston,31.0,0.08487337440109514,0.9866666666666667,3945.174096903203,3892.5717756111603,0.03670531362949347,0.996889543697636,0.25684137415044483
Rough Heston,31.0,0.08487337440109514,0.9883333333333333,3945.174096903203,3899.1470657726654,0.03670531362949347,0.996889543697636,0.25545310145962324
Rough Heston,31.0,0.08487337440109514,0.99,3945.174096903203,3905.722355934171,0.03670531362949347,0.996889543697636,0.25406699918184444
Rough Heston,31.0,0.08487337440109514,0.9916666666666667,3945.174096903203,3912.2976460956766,0.03670531362949347,0.996889543697636,0.25268345600053266
Rough Heston,31.0,0.08487337440109514,0.9933333333333333,3945.174096903203,3918.8729362571817,0.03670531362949347,0.996889543697636,0.25130288254423416
Rough Heston,31.0,0.08487337440109514,0.995,3945.174096903203,3925.4482264186868,0.03670531362949347,0.996889543697636,0.24992571230303484
Rough Heston,31.0,0.08487337440109514,0.9966666666666667,3945.174096903203,3932.0235165801923,0.03670531362949347,0.996889543697636,0.2485524032020541
Rough Heston,31.0,0.08487337440109514,0.9983333333333333,3945.174096903203,3938.5988067416974,0.03670531362949347,0.996889543697636,0.24718343878410262
Rough Heston,31.0,0.08487337440109514,1.0,3945.174096903203,3945.174096903203,0.03670531362949347,0.996889543697636,0.24581932955477745
Rough Heston,31.0,0.08487337440109514,1.0016666666666667,3945.174096903203,3951.7493870647086,0.03670531362949347,0.996889543697636,0.2444606142487515
Rough Heston,31.0,0.08487337440109514,1.0033333333333334,3945.174096903203,3958.324677226214,0.03670531362949347,0.996889543697636,0.24310786098791204
Rough Heston,31.0,0.08487337440109514,1.005,3945.174096903203,3964.899967387719,0.03670531362949347,0.996889543697636,0.24176166826960416
Rough Heston,31.0,0.08487337440109514,1.0066666666666666,3945.174096903203,3971.475257549224,0.03670531362949347,0.996889543697636,0.24042266577406401
Rough Heston,31.0,0.08487337440109514,1.0083333333333333,3945.174096903203,3978.0505477107295,0.03670531362949347,0.996889543697636,0.23909151480914015
Rough Heston,31.0,0.08487337440109514,1.01,3945.174096903203,3984.625837872235,0.03670531362949347,0.996889543697636,0.23776890851579582
Rough Heston,31.0,0.08487337440109514,1.0116666666666667,3945.174096903203,3991.2011280337406,0.03670531362949347,0.996889543697636,0.23645557169357076
Rough Heston,31.0,0.08487337440109514,1.0133333333333334,3945.174096903203,3997.776418195246,0.03670531362949347,0.996889543697636,0.23515226014778207
Rough Heston,31.0,0.08487337440109514,1.0150000000000001,3945.174096903203,4004.3517083567517,0.03670531362949347,0.996889543697636,0.2338597596592844
Rough Heston,31.0,0.08487337440109514,1.0166666666666666,3945.174096903203,4010.9269985182564,0.03670531362949347,0.996889543697636,0.2325788844632122
