Model,T_days,T,K_over_F0,Forward,Strike,r_GSW,Discount_factor,IV_model
Classical Heston,1.0,0.0027378507871321013,0.95,3936.9814263393455,3740.132355022378,0.036499208078335656,0.9999000756072077,0.3264246100397491
Classical Heston,1.0,0.0027378507871321013,0.9516666666666667,3936.9814263393455,3746.693990732944,0.036499208078335656,0.9999000756072077,0.3246641596362338
Classical Heston,1.0,0.0027378507871321013,0.9533333333333333,3936.9814263393455,3753.255626443509,0.036499208078335656,0.9999000756072077,0.32289455859799987
Classical Heston,1.0,0.0027378507871321013,0.955,3936.9814263393455,3759.817262154075,0.036499208078335656,0.9999000756072077,0.3211156945342503
Classical Heston,1.0,0.0027378507871321013,0.9566666666666667,3936.9814263393455,3766.3788978646403,0.036499208078335656,0.9999000756072077,0.3193274593208564
Classical Heston,1.0,0.0027378507871321013,0.9583333333333333,3936.9814263393455,3772.940533575206,0.036499208078335656,0.9999000756072077,0.3175297500401413
Classical Heston,1.0,0.0027378507871321013,0.96,3936.9814263393455,3779.5021692857717,0.036499208078335656,0.9999000756072077,0.3157224700205943
Classical Heston,1.0,0.0027378507871321013,0.9616666666666667,3936.9814263393455,3786.0638049963372,0.036499208078335656,0.9999000756072077,0.31390553014651146
Classical Heston,1.0,0.0027378507871321013,0.9633333333333333,3936.9814263393455,3792.6254407069027,0.036499208078335656,0.9999000756072077,0.31207885006083363
Classical Heston,1.0,0.0027378507871321013,0.965,3936.9814263393455,3799.1870764174682,0.036499208078335656,0.9999000756072077,0.31024235992000093
Classical Heston,1.0,0.0027378507871321013,0.9666666666666667,3936.9814263393455,3805.748712128034,0.036499208078335656,0.9999000756072077,0.308396002105622
Classical Heston,1.0,0.0027378507871321013,0.9683333333333333,3936.9814263393455,3812.3103478385992,0.036499208078335656,0.9999000756072077,0.30653973324236433
Classical Heston,1.0,0.0027378507871321013,0.97,3936.9814263393455,3818.871983549165,0.036499208078335656,0.9999000756072077,0.30467352661937075
Classical Heston,1.0,0.0027378507871321013,0.9716666666666667,3936.9814263393455,3825.4336192597307,0.036499208078335656,0.9999000756072077,0.3027973747278587
Classical Heston,1.0,0.0027378507871321013,0.9733333333333333,3936.9814263393455,3831.995254970296,0.036499208078335656,0.9999000756072077,0.30091129233069785
Classical Heston,1.0,0.0027378507871321013,0.975,3936.9814263393455,3838.5568906808617,0.036499208078335656,0.9999000756072077,0.2990153198689169
Classical Heston,1.0,0.0027378507871321013,0.9766666666666667,3936.9814263393455,3845.1185263914276,0.036499208078335656,0.9999000756072077,0.2971095273413512
Classical Heston,1.0,0.0027378507871321013,0.9783333333333333,3936.9814263393455,3851.6801621019927,0.036499208078335656,0.9999000756072077,0.29519401872510326
Classical Heston,1.0,0.0027378507871321013,0.98,3936.9814263393455,3858.2417978125586,0.036499208078335656,0.9999000756072077,0.29326893698001016
Classical Heston,1.0,0.0027378507871321013,0.9816666666666667,3936.9814263393455,3864.803433523124,0.036499208078335656,0.9999000756072077,0.2913344697233981
Classical Heston,1.0,0.0027378507871321013,0.9833333333333333,3936.9814263393455,3871.3650692336896,0.036499208078335656,0.9999000756072077,0.2893908556590069
Classical Heston,1.0,0.0027378507871321013,0.985,3936.9814263393455,3877.926704944255,0.036499208078335656,0.9999000756072077,0.2874383918409941
Classical Heston,1.0,0.0027378507871321013,0.9866666666666667,3936.9814263393455,3884.488340654821,0.036499208078335656,0.9999000756072077,0.28547744187061896
Classical Heston,1.0,0.0027378507871321013,0.9883333333333333,3936.9814263393455,3891.049976365386,0.036499208078335656,0.9999000756072077,0.2835084451243785
Classical Heston,1.0,0.0027378507871321013,0.99,3936.9814263393455,3897.611612075952,0.036499208078335656,0.9999000756072077,0.28153192710467445
Classical Heston,1.0,0.0027378507871321013,0.9916666666666667,3936.9814263393455,3904.1732477865175,0.036499208078335656,0.9999000756072077,0.2795485110226614
Classical Heston,1.0,0.0027378507871321013,0.9933333333333333,3936.9814263393455,3910.734883497083,0.036499208078335656,0.9999000756072077,0.2775589306705575
Classical Heston,1.0,0.0027378507871321013,0.995,3936.9814263393455,3917.2965192076485,0.036499208078335656,0.9999000756072077,0.27556404469234996
Classical Heston,1.0,0.0027378507871321013,0.9966666666666667,3936.9814263393455,3923.8581549182145,0.036499208078335656,0.9999000756072077,0.2735648522386725
Classical Heston,1.0,0.0027378507871321013,0.9983333333333333,3936.9814263393455,3930.4197906287795,0.036499208078335656,0.9999000756072077,0.27156251001671744
Classical Heston,1.0,0.0027378507871321013,1.0,3936.9814263393455,3936.9814263393455,0.036499208078335656,0.9999000756072077,0.2695583506681086
Classical Heston,1.0,0.0027378507871321013,1.0016666666666667,3936.9814263393455,3943.5430620499114,0.036499208078335656,0.9999000756072077,0.2675539022302704
Classical Heston,1.0,0.0027378507871321013,1.0033333333333334,3936.9814263393455,3950.104697760477,0.036499208078335656,0.9999000756072077,0.26555090842583307
Classical Heston,1.0,0.0027378507871321013,1.005,3936.9814263393455,3956.666333471042,0.036499208078335656,0.9999000756072077,0.26355134922382384
Classical Heston,1.0,0.0027378507871321013,1.0066666666666666,3936.9814263393455,3963.2279691816075,0.036499208078335656,0.9999000756072077,0.26155746102810956
Classical Heston,1.0,0.0027378507871321013,1.0083333333333333,3936.9814263393455,3969.7896048921734,0.036499208078335656,0.9999000756072077,0.25957175536412314
Classical Heston,1.0,0.0027378507871321013,1.01,3936.9814263393455,3976.351240602739,0.036499208078335656,0.9999000756072077,0.2575970350680298
Classical Heston,1.0,0.0027378507871321013,1.0116666666666667,3936.9814263393455,3982.912876313305,0.036499208078335656,0.9999000756072077,0.2556364056692925
Classical Heston,1.0,0.0027378507871321013,1.0133333333333334,3936.9814263393455,3989.4745120238704,0.036499208078335656,0.9999000756072077,0.253693281006249
Classical Heston,1.0,0.0027378507871321013,1.0150000000000001,3936.9814263393455,3996.0361477344363,0.036499208078335656,0.9999000756072077,0.25177137981893266
Classical Heston,1.0,0.0027378507871321013,1.0166666666666666,3936.9814263393455,4002.597783445001,0.036499208078335656,0.9999000756072077,0.24987471151066812
Classical Heston,1.0,0.0027378507871321013,1.0183333333333333,3936.9814263393455,4009.159419155567,0.036499208078335656,0.9999000756072077,0.2480075485480068
Classical Heston,1.0,0.0027378507871321013,1.02,3936.9814263393455,4015.7210548661324,0.036499208078335656,0.9999000756072077,0.2461743835179594
Classical Heston,1.0,0.0027378507871321013,1.0216666666666667,3936.9814263393455,4022.2826905766983,0.036499208078335656,0.9999000756072077,0.24437986997970804
Classical Heston,1.0,0.0027378507871321013,1.0233333333333334,3936.9814263393455,4028.844326287264,0.036499208078335656,0.9999000756072077,0.24262874632231246
Classical Heston,1.0,0.0027378507871321013,1.025,3936.9814263393455,4035.405961997829,0.036499208078335656,0.9999000756072077,0.24092574578060164
Classical Heston,1.0,0.0027378507871321013,1.0266666666666666,3936.9814263393455,4041.9675977083944,0.036499208078335656,0.9999000756072077,0.2392754941702852
Classical Heston,1.0,0.0027378507871321013,1.0283333333333333,3936.9814263393455,4048.5292334189603,0.036499208078335656,0.9999000756072077,0.23768240196977328
Classical Heston,1.0,0.0027378507871321013,1.03,3936.9814263393455,4055.090869129526,0.036499208078335656,0.9999000756072077,0.2361505564081801
Classical Heston,1.0,0.0027378507871321013,1.0316666666666667,3936.9814263393455,4061.6525048400918,0.036499208078335656,0.9999000756072077,0.23468362085544556
Classical Heston,1.0,0.0027378507871321013,1.0333333333333334,3936.9814263393455,4068.2141405506572,0.036499208078335656,0.9999000756072077,0.2332847482712422
Classical Heston,1.0,0.0027378507871321013,1.0350000000000001,3936.9814263393455,4074.775776261223,0.036499208078335656,0.9999000756072077,0.23195651430770706
