Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error,IV_RH,Residual_IV,Abs_error_IV
2022-09-16,3,0.0082135523613963,3725,0.946221368553694,3937.522946229548,0.9460262329561652,Put,SPXW,SPXW220916P03725000,2.55,0.3921,0.0365135381688637,0.9997001391096164,0.3680041363767695,2.549999999999983,1.6875389974302383e-14,0.0240958636232304,0.3666030088149846,-0.0014011275617848984,0.0014011275617848984
2022-09-16,3,0.0082135523613963,3755,0.9538419433339922,3937.522946229548,0.953645236174604,Put,SPXW,SPXW220916P03755000,3.55,0.3719,0.0365135381688637,0.9997001391096164,0.3488239559839663,3.550000000000068,6.838973831690964e-14,0.0230760440160336,0.3511161780800469,0.0022922220960805983,0.0022922220960805983
2022-09-16,3,0.0082135523613963,3790,0.9627326139110068,3937.522946229548,0.9625340732627828,Put,SPXW,SPXW220916P03790000,5.45,0.3508,0.0365135381688637,0.9997001391096164,0.3288182095128314,5.450000000004593,4.592770608269348e-12,0.0219817904871685,0.3325783292416016,0.0037601197287701615,0.0037601197287701615
2022-09-16,3,0.0082135523613963,3815,0.9690830928945886,3937.522946229548,0.9688832426114818,Put,SPXW,SPXW220916P03815000,7.55,0.3373,0.0365135381688637,0.9997001391096164,0.3159102736694359,7.549999999999613,3.8635761256955453e-13,0.021389726330564,0.3190826833558947,0.003172409686458766,0.003172409686458766
2022-09-16,3,0.0082135523613963,3835,0.974163476081454,3937.522946229548,0.9739625780904412,Put,SPXW,SPXW220916P03835000,10.0,0.329,0.0365135381688637,0.9997001391096164,0.3078009328738318,9.999999999999773,2.273736754432321e-13,0.0211990671261681,0.30819991305252026,0.00039898017868844615,0.00039898017868844615
2022-09-16,3,0.0082135523613963,3860,0.980513955065036,3937.522946229548,0.9803117474391404,Put,SPXW,SPXW220916P03860000,14.15,0.3191,0.0365135381688637,0.9997001391096164,0.2981280672935799,14.149999999999864,1.3677947663381929e-13,0.02097193270642,0.2946320230745752,-0.003496044219004679,0.003496044219004679
2022-09-16,3,0.0082135523613963,3875,0.984324242455185,3937.522946229548,0.9841212490483596,Put,SPXW,SPXW220916P03875000,17.450000000000003,0.3143,0.0365135381688637,0.9997001391096164,0.2933342487871991,17.450000000000273,2.700062395888381e-13,0.0209657512128008,0.28661880674552176,-0.006715442041677344,0.006715442041677344
2022-09-16,3,0.0082135523613963,3900,0.9906747214387668,3937.522946229548,0.9904704183970588,Put,SPXW,SPXW220916P03900000,24.450000000000003,0.3069,0.0365135381688637,0.9997001391096164,0.285729639051167,24.450000000041427,4.142464149481384e-11,0.021170360948833,0.27379151979128596,-0.01193811925988103,0.01193811925988103
2022-09-16,3,0.0082135523613963,3915,0.994485008828916,3937.522946229548,0.9942799200062784,Put,SPXW,SPXW220916P03915000,29.65,0.3026,0.0365135381688637,0.9997001391096164,0.2811737988280595,29.649999999999864,1.3500311979441906e-13,0.0214262011719404,0.26664964231758626,-0.01452415651047323,0.01452415651047323
2022-09-16,3,0.0082135523613963,3940,1.000835487812498,3937.522946229548,1.0006290893549774,Call,SPXW,SPXW220916C03940000,39.35,0.2948,0.0365135381688637,0.9997001391096164,0.2850215486531151,39.34999999999991,9.237055564881302e-14,0.0097784513468848,0.25630333896482344,-0.02871820968829164,0.02871820968829164
