Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor
2022-09-30,17,0.04654346338124572,4060,1.0313177869336907,3941.3325540727437,1.0301084580656945,Call,SPXW,SPXW220930C04060000,32.0,0.2264,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4065,1.032587882730407,3941.3325540727437,1.031377064541145,Call,SPXW,SPXW220930C04065000,30.55,0.2258,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4070,1.0338579785271234,3941.3325540727437,1.0326456710165954,Call,SPXW,SPXW220930C04070000,29.1,0.2251,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4075,1.0351280743238398,3941.3325540727437,1.0339142774920458,Call,SPXW,SPXW220930C04075000,27.700000000000003,0.2246,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4080,1.036398170120556,3941.3325540727437,1.0351828839674961,Call,SPXW,SPXW220930C04080000,26.4,0.2238,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4085,1.0376682659172725,3941.3325540727437,1.0364514904429465,Call,SPXW,SPXW220930C04085000,25.1,0.2234,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4090,1.038938361713989,3941.3325540727437,1.0377200969183968,Call,SPXW,SPXW220930C04090000,23.9,0.2227,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4095,1.0402084575107051,3941.3325540727437,1.0389887033938472,Call,SPXW,SPXW220930C04095000,22.700000000000003,0.222,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4100,1.0414785533074216,3941.3325540727437,1.0402573098692975,Call,SPXW,SPXW220930C04100000,21.6,0.2216,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4105,1.042748649104138,3941.3325540727437,1.041525916344748,Call,SPXW,SPXW220930C04105000,20.5,0.221,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4110,1.0440187449008542,3941.3325540727437,1.0427945228201982,Call,SPXW,SPXW220930C04110000,19.450000000000003,0.2205,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4115,1.0452888406975707,3941.3325540727437,1.0440631292956486,Call,SPXW,SPXW220930C04115000,18.450000000000003,0.22,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4120,1.046558936494287,3941.3325540727437,1.045331735771099,Call,SPXW,SPXW220930C04120000,17.549999999999997,0.2198,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4125,1.0478290322910033,3941.3325540727437,1.0466003422465493,Call,SPXW,SPXW220930C04125000,16.65,0.2194,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4130,1.0490991280877198,3941.3325540727437,1.0478689487219996,Call,SPXW,SPXW220930C04130000,15.75,0.2189,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4135,1.0503692238844362,3941.3325540727437,1.04913755519745,Call,SPXW,SPXW220930C04135000,14.95,0.2186,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4140,1.0516393196811524,3941.3325540727437,1.0504061616729004,Call,SPXW,SPXW220930C04140000,14.15,0.2182,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4145,1.0529094154778689,3941.3325540727437,1.0516747681483507,Call,SPXW,SPXW220930C04145000,13.45,0.2182,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4150,1.0541795112745853,3941.3325540727437,1.052943374623801,Call,SPXW,SPXW220930C04150000,12.7,0.2177,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4155,1.0554496070713015,3941.3325540727437,1.0542119810992514,Call,SPXW,SPXW220930C04155000,12.05,0.2176,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4160,1.056719702868018,3941.3325540727437,1.055480587574702,Call,SPXW,SPXW220930C04160000,11.399999999999999,0.2174,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4165,1.0579897986647344,3941.3325540727437,1.0567491940501523,Call,SPXW,SPXW220930C04165000,10.8,0.2172,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4170,1.0592598944614506,3941.3325540727437,1.0580178005256027,Call,SPXW,SPXW220930C04170000,10.25,0.2173,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4175,1.060529990258167,3941.3325540727437,1.059286407001053,Call,SPXW,SPXW220930C04175000,9.65,0.2168,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4180,1.0618000860548835,3941.3325540727437,1.0605550134765034,Call,SPXW,SPXW220930C04180000,9.15,0.2169,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4185,1.0630701818515997,3941.3325540727437,1.0618236199519537,Call,SPXW,SPXW220930C04185000,8.65,0.2167,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4190,1.0643402776483162,3941.3325540727437,1.063092226427404,Call,SPXW,SPXW220930C04190000,8.25,0.2171,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4195,1.0656103734450326,3941.3325540727437,1.0643608329028544,Call,SPXW,SPXW220930C04195000,7.75,0.2167,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4200,1.0668804692417488,3941.3325540727437,1.0656294393783048,Call,SPXW,SPXW220930C04200000,7.35,0.2168,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4205,1.0681505650384653,3941.3325540727437,1.0668980458537551,Call,SPXW,SPXW220930C04205000,6.95,0.2168,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4210,1.0694206608351817,3941.3325540727437,1.0681666523292055,Call,SPXW,SPXW220930C04210000,6.6,0.2171,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4215,1.070690756631898,3941.3325540727437,1.0694352588046558,Call,SPXW,SPXW220930C04215000,6.25,0.2172,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4220,1.0719608524286144,3941.3325540727437,1.0707038652801062,Call,SPXW,SPXW220930C04220000,5.9,0.2172,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4225,1.0732309482253308,3941.3325540727437,1.0719724717555565,Call,SPXW,SPXW220930C04225000,5.6,0.2174,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4230,1.074501044022047,3941.3325540727437,1.073241078231007,Call,SPXW,SPXW220930C04230000,5.3,0.2176,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4235,1.0757711398187635,3941.3325540727437,1.0745096847064572,Call,SPXW,SPXW220930C04235000,5.0,0.2176,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4245,1.0783113314121962,3941.3325540727437,1.077046897657358,Call,SPXW,SPXW220930C04245000,4.5,0.2181,0.03661147002828655,0.9982974264110369
2022-09-30,17,0.04654346338124572,4275,1.0859319061924944,3941.3325540727437,1.0846585365100603,Call,SPXW,SPXW220930C04275000,3.25,0.2197,0.03661147002828655,0.9982974264110369
2022-10-03,20,0.05475701574264202,3350,0.8509641837999664,3942.153112878259,0.8497894181370561,Put,SPXW,SPXW221003P03350000,4.1,0.3811,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3400,0.86366514176713,3942.153112878259,0.8624728422883554,Put,SPXW,SPXW221003P03400000,5.1,0.3661,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3450,0.8763660997342937,3942.153112878259,0.8751562664396547,Put,SPXW,SPXW221003P03450000,6.35,0.351,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3500,0.8890670577014574,3942.153112878259,0.8878396905909541,Put,SPXW,SPXW221003P03500000,7.949999999999999,0.3359,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3550,0.9017680156686211,3942.153112878259,0.9005231147422534,Put,SPXW,SPXW221003P03550000,10.15,0.3219,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3600,0.9144689736357847,3942.153112878259,0.9132065388935527,Put,SPXW,SPXW221003P03600000,13.100000000000001,0.3085,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3650,0.9271699316029485,3942.153112878259,0.9258899630448522,Put,SPXW,SPXW221003P03650000,17.049999999999997,0.2956,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3675,0.9335204105865302,3942.153112878259,0.9322316751205018,Put,SPXW,SPXW221003P03675000,19.65,0.2901,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3700,0.9398708895701121,3942.153112878259,0.9385733871961515,Put,SPXW,SPXW221003P03700000,22.6,0.2844,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3725,0.946221368553694,3942.153112878259,0.9449150992718012,Put,SPXW,SPXW221003P03725000,26.1,0.2792,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3750,0.9525718475372758,3942.153112878259,0.9512568113474508,Put,SPXW,SPXW221003P03750000,30.1,0.274,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3760,0.9551120391307085,3942.153112878259,0.9537934961777107,Put,SPXW,SPXW221003P03760000,31.9,0.2721,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3770,0.9576522307241413,3942.153112878259,0.9563301810079705,Put,SPXW,SPXW221003P03770000,33.849999999999994,0.2704,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3775,0.9589223265208576,3942.153112878259,0.9575985234231005,Put,SPXW,SPXW221003P03775000,34.849999999999994,0.2695,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3780,0.960192422317574,3942.153112878259,0.9588668658382304,Put,SPXW,SPXW221003P03780000,35.849999999999994,0.2684,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3790,0.9627326139110067,3942.153112878259,0.9614035506684903,Put,SPXW,SPXW221003P03790000,37.95,0.2665,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3800,0.9652728055044395,3942.153112878259,0.9639402354987502,Put,SPXW,SPXW221003P03800000,40.25,0.2648,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3810,0.9678129970978722,3942.153112878259,0.96647692032901,Put,SPXW,SPXW221003P03810000,42.6,0.263,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3820,0.9703531886913049,3942.153112878259,0.9690136051592699,Put,SPXW,SPXW221003P03820000,45.1,0.2612,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3825,0.9716232844880213,3942.153112878259,0.9702819475743998,Put,SPXW,SPXW221003P03825000,46.4,0.2603,0.036631920002409724,0.997996155761721
2022-10-03,20,0.05475701574264202,3830,0.9728933802847377,3942.153112878259,0.9715502899895297,Put,SPXW,SPXW221003P03830000,47.7,0.2593,0.036631920002409724,0.997996155761721
