Maturity_years,Zero_coupon_rate_decimal,Zero_coupon_rate_percent,Discount_factor
6.134125241950,0.035180817508,3.518081750761,0.805893611612
6.139126373591,0.035178451139,3.517845113904,0.805763537614
6.144127505231,0.035176089247,3.517608924666,0.805633481521
6.149128636871,0.035173731830,3.517373183015,0.805503443280
6.154129768512,0.035171378889,3.517137888916,0.805373422837
6.159130900152,0.035169030423,3.516903042333,0.805243420138
6.164132031793,0.035166686432,3.516668643230,0.805113435127
6.169133163433,0.035164346916,3.516434691566,0.804983467752
6.174134295074,0.035162011873,3.516201187301,0.804853517960
6.179135426714,0.035159681304,3.515968130390,0.804723585695
6.184136558354,0.035157355208,3.515735520790,0.804593670905
6.189137689995,0.035155033585,3.515503358453,0.804463773536
6.194138821635,0.035152716433,3.515271643331,0.804333893535
6.199139953276,0.035150403754,3.515040375374,0.804204030850
6.204141084916,0.035148095545,3.514809554529,0.804074185426
6.209142216557,0.035145791807,3.514579180743,0.803944357212
6.214143348197,0.035143492540,3.514349253960,0.803814546154
6.219144479837,0.035141197741,3.514119774122,0.803684752201
6.224145611478,0.035138907412,3.513890741171,0.803554975298
6.229146743118,0.035136621550,3.513662155046,0.803425215395
6.234147874759,0.035134340157,3.513434015684,0.803295472439
6.239149006399,0.035132063230,3.513206323021,0.803165746378
6.244150138040,0.035129790770,3.512979076991,0.803036037160
6.249151269680,0.035127522775,3.512752277526,0.802906344733
6.254152401320,0.035125259246,3.512525924557,0.802776669046
6.259153532961,0.035123000180,3.512300018012,0.802647010047
6.264154664601,0.035120745578,3.512074557819,0.802517367684
6.269155796242,0.035118495439,3.511849543903,0.802387741907
6.274156927882,0.035116249762,3.511624976188,0.802258132664
6.279158059523,0.035114008546,3.511400854596,0.802128539904
6.284159191163,0.035111771790,3.511177179048,0.801998963576
6.289160322803,0.035109539495,3.510953949463,0.801869403630
6.294161454444,0.035107311658,3.510731165756,0.801739860015
6.299162586084,0.035105088278,3.510508827845,0.801610332680
6.304163717725,0.035102869356,3.510286935644,0.801480821575
6.309164849365,0.035100654891,3.510065489063,0.801351326650
6.314165981006,0.035098444880,3.509844488014,0.801221847854
6.319167112646,0.035096239324,3.509623932406,0.801092385138
6.324168244286,0.035094038221,3.509403822146,0.800962938451
6.329169375927,0.035091841571,3.509184157140,0.800833507745
6.334170507567,0.035089649373,3.508964937293,0.800704092968
6.339171639208,0.035087461625,3.508746162506,0.800574694073
6.344172770848,0.035085278327,3.508527832682,0.800445311009
6.349173902489,0.035083099477,3.508309947718,0.800315943728
6.354175034129,0.035080925075,3.508092507514,0.800186592179
