Expiration Date,T_days,T,Strike,K_over_S0,Forward,K_over_F0,Option_type,Root,Contract,Market_price,IV_BDD,r_GSW,Discount_factor,IV_market,BS_reconstructed_price,BS_reconstruction_error,IV_BDD_error
2022-09-16,3,0.0082135523613963,4045,1.0275074995435416,3937.522946229548,1.0272956006195135,Call,SPXW,SPXW220916C04045000,6.35,0.2778,0.0365135381688637,0.9997001391096164,0.26561510388508724,6.349999999999454,5.453415496958769e-13,0.012184896114912747
2022-09-16,3,0.0082135523613963,4080,1.036398170120556,3937.522946229548,1.0361844377076923,Call,SPXW,SPXW220916C04080000,3.05,0.2799,0.0365135381688637,0.9997001391096164,0.26702534285705304,3.0499999999999545,4.529709940470639e-14,0.012874657142946944
2022-09-20,7,0.0191649555099247,3720,0.9449512727569775,3938.608044430406,0.9444961158956804,Put,SPXW,SPXW220920P03720000,5.25,0.297,0.036541941945302,0.9992999204784726,0.2885811413740663,5.250000000016257,1.6257217794191092e-11,0.008418858625933667
2022-09-20,7,0.0191649555099247,3735,0.9487615601471266,3938.608044430406,0.9483045679759048,Put,SPXW,SPXW220920P03735000,6.05,0.2909,0.036541941945302,0.9992999204784726,0.2826880809300119,6.050000000000864,8.641976023682219e-13,0.008211919069988083
2022-09-20,7,0.0191649555099247,3750,0.9525718475372758,3938.608044430406,0.9521130200561294,Put,SPXW,SPXW220920P03750000,7.05,0.2857,0.036541941945302,0.9992999204784726,0.27754209157145054,7.049999999999898,1.021405182655144e-13,0.008157908428549465
2022-09-20,7,0.0191649555099247,3770,0.9576522307241412,3938.608044430406,0.9571909561630956,Put,SPXW,SPXW220920P03770000,8.7,0.2792,0.036541941945302,0.9992999204784726,0.27117023600059625,8.700000000006753,6.753708703399752e-12,0.00802976399940375
2022-09-20,7,0.0191649555099247,3785,0.9614625181142904,3938.608044430406,0.96099940824332,Put,SPXW,SPXW220920P03785000,10.15,0.2741,0.036541941945302,0.9992999204784726,0.26613348212770727,10.150000000002251,2.2506441155201173e-12,0.007966517872292744
2022-09-20,7,0.0191649555099247,3800,0.9652728055044396,3938.608044430406,0.9648078603235444,Put,SPXW,SPXW220920P03800000,12.0,0.2702,0.036541941945302,0.9992999204784726,0.26233200827590947,12.000000000000796,7.958078640513122e-13,0.007867991724090528
2022-09-20,7,0.0191649555099247,3815,0.9690830928945886,3938.608044430406,0.968616312403769,Put,SPXW,SPXW220920P03815000,14.1,0.2663,0.036541941945302,0.9992999204784726,0.2581474271893216,14.099999999993088,6.9118044621063746e-12,0.008152572810678382
2022-09-20,7,0.0191649555099247,3830,0.9728933802847376,3938.608044430406,0.9724247644839936,Put,SPXW,SPXW220920P03830000,16.700000000000003,0.2628,0.036541941945302,0.9992999204784726,0.2550078041403761,16.700000000000045,4.263256414560601e-14,0.007792195859623874
2022-09-20,7,0.0191649555099247,3850,0.9779737634716033,3938.608044430406,0.9775027005909596,Put,SPXW,SPXW220920P03850000,20.75,0.2583,0.036541941945302,0.9992999204784726,0.250487923848484,20.749999999997044,2.9558577807620168e-12,0.007812076151515968
2022-09-20,7,0.0191649555099247,3865,0.9817840508617522,3938.608044430406,0.981311152671184,Put,SPXW,SPXW220920P03865000,24.35,0.2549,0.036541941945302,0.9992999204784726,0.24725498514772531,24.350000000008322,8.320455435750773e-12,0.007645014852274701
2022-09-20,7,0.0191649555099247,3880,0.9855943382519012,3938.608044430406,0.9851196047514086,Put,SPXW,SPXW220920P03880000,28.4,0.2522,0.036541941945302,0.9992999204784726,0.24369879002226053,28.399999999999636,3.623767952376511e-13,0.008501209977739455
2022-09-20,7,0.0191649555099247,3895,0.9894046256420505,3938.608044430406,0.9889280568316332,Put,SPXW,SPXW220920P03895000,33.150000000000006,0.2489,0.036541941945302,0.9992999204784726,0.2408577964298952,33.14999999999873,1.2789769243681803e-12,0.008042203570104822
2022-09-20,7,0.0191649555099247,3910,0.9932149130321996,3938.608044430406,0.9927365089118576,Put,SPXW,SPXW220920P03910000,38.5,0.2461,0.036541941945302,0.9992999204784726,0.23796872513504183,38.49999999995043,4.956746124662459e-11,0.008131274864958182
2022-09-20,7,0.0191649555099247,3930,0.998295296219065,3938.608044430406,0.9978144450188235,Put,SPXW,SPXW220920P03930000,46.4,0.2418,0.036541941945302,0.9992999204784726,0.23297535932284735,46.399999999999864,1.3500311979441904e-13,0.008824640677152634
2022-09-20,7,0.0191649555099247,3945,1.002105583609214,3938.608044430406,1.0016228970990482,Call,SPXW,SPXW220920C03945000,47.95,0.237,0.036541941945302,0.9992999204784726,0.2348101571561134,47.94999999998322,1.6783019418653566e-11,0.002189842843886597
2022-09-20,7,0.0191649555099247,3960,1.0059158709993632,3938.608044430406,1.0054313491792726,Call,SPXW,SPXW220920C03960000,40.5,0.2339,0.036541941945302,0.9992999204784726,0.2315632938797517,40.500000000000455,4.547473508864641e-13,0.0023367061202483053
2022-09-20,7,0.0191649555099247,3975,1.0097261583895123,3938.608044430406,1.0092398012594972,Call,SPXW,SPXW220920C03975000,33.8,0.231,0.036541941945302,0.9992999204784726,0.22846333779176267,33.799999999999955,4.263256414560601e-14,0.002536662208237339
2022-09-20,7,0.0191649555099247,3995,1.0148065415763778,3938.608044430406,1.0143177373664631,Call,SPXW,SPXW220920C03995000,26.15,0.2279,0.036541941945302,0.9992999204784726,0.22513742034107004,26.149999999999864,1.3500311979441904e-13,0.0027625796589299534
2022-09-20,7,0.0191649555099247,4010,1.018616828966527,3938.608044430406,1.0181261894466878,Call,SPXW,SPXW220920C04010000,21.25,0.2257,0.036541941945302,0.9992999204784726,0.22276265615581758,21.25,0.0,0.0029373438441824273
2022-09-20,7,0.0191649555099247,4025,1.022427116356676,3938.608044430406,1.0219346415269122,Call,SPXW,SPXW220920C04025000,17.1,0.224,0.036541941945302,0.9992999204784726,0.22086913131013428,17.09999999999991,9.237055564881302e-14,0.003130868689865729
2022-09-20,7,0.0191649555099247,4040,1.0262374037468251,3938.608044430406,1.0257430936071368,Call,SPXW,SPXW220920C04040000,13.6,0.2224,0.036541941945302,0.9992999204784726,0.21919543280671233,13.599999999999568,4.3165471197426086e-13,0.003204567193287655
2022-09-20,7,0.0191649555099247,4055,1.0300476911369745,3938.608044430406,1.0295515456873612,Call,SPXW,SPXW220920C04055000,10.7,0.2211,0.036541941945302,0.9992999204784726,0.2177981643428942,10.699999999999818,1.8118839761882555e-13,0.0033018356571057894
2022-09-20,7,0.0191649555099247,4075,1.0351280743238398,3938.608044430406,1.0346294817943271,Call,SPXW,SPXW220920C04075000,7.7,0.2203,0.036541941945302,0.9992999204784726,0.2167925052556561,7.700000000000728,7.274181257344026e-13,0.003507494744343892
2022-09-20,7,0.0191649555099247,4090,1.038938361713989,3938.608044430406,1.0384379338745515,Call,SPXW,SPXW220920C04090000,5.95,0.2199,0.036541941945302,0.9992999204784726,0.21625868883659205,5.9500000000003865,3.863576125695545e-13,0.003641311163407962
2022-09-20,7,0.0191649555099247,4110,1.0440187449008542,3938.608044430406,1.043515869981518,Call,SPXW,SPXW220920C04110000,4.2,0.2201,0.036541941945302,0.9992999204784726,0.21630117005855393,4.199999999993793,6.207478975284175e-12,0.0037988299414460636
